+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |             design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_mbar_is_sleep_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Instruction_Prefetch_Mux[29].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[6].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[23].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Instruction_Prefetch_Mux[23].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/data_rd_reg_reg[31]/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/msr_reg_i/OF_EX_MSR_Bits[29].Using_FDR.MSR_ex_I/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/data_rd_reg_reg[1]/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Instruction_Prefetch_Mux[5].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |                design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_valid_jump_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/data_rd_reg_reg[30]/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Instruction_Prefetch_Mux[12].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[13].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |             design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_gpr_write_dbg_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Gen_Mux_Select_LUT6[1].Gen_Sel_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PreFetch_Buffer_I1/Instruction_Prefetch_Mux[42].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/start_single_step_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |       design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_Write_DCache_decode_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[0].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |              design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_jump_nodelay_reg/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/Operand_Select_I/EX_Op1_reg[12]/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[3].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/single_step_count_reg[0]/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/PC_Module_I/Instruction_Prefetch_Mux[20].Gen_Instr_DFF/Using_FPGA.Native/D|
| clk_out1_design_1_clk_wiz_1_0_1 |clk_out1_design_1_clk_wiz_1_0 |           design_1_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/of_read_imm_reg_ii_reg/D|
